bank,type,region,year,roa,roe,revenue,netProfit,coreRevenueGrowth,revenueGrowth,netProfitGrowth,ppopGrowth,costIncomeRatio,feeAssetRatio,trueCoreNonInterest,volatileIncomeShare,cashProfitRatio,nim,nimGapBp,nimGapPoint,earningAssetYield,interestLiabilityCost,realLoanDepositSpread,timeDepositShare,corporateDemandDepositShare,personalDemandDepositShare,corporateTimeDeposit,personalTimeDeposit,npl,provisionCoverage,overdueRatio,specialMentionRatio,overdueNplDeviation,hiddenNplExposure,personalLoanNpl,corporateLoanNpl,housingLoanNpl,consumerLoanNpl,businessLoanNpl,creditCardLoanNpl,housingLoanShare,consumerLoanShare,businessLoanShare,retailRiskMax,retailRiskSpread,pb,pbMid,peTtm,divYield,divYieldTtm,totalMarketValue,turnoverRate,cet1,cet1Buffer,carBuffer,rwaDensity,estimatedRwa,estimatedRwaGrowth,rwaProfitGrowthGap,rwaAssetGrowthGap,pbChange,bondInvestment,fundInvestment,trustWmInvestment,tradAsset,fvociAssets,acAssets,htmInvest,afaAssets,debtInvestment,otherDebtInvestment,investmentAssetRatio,fairValueChgGain,fxGain,investIncome,otherNonInterestIncome,otherAssetImpairLoss,operatingCashFlow,cashflowInvAct,cashflowFncAct,depositGrowthCF,loanIssuanceCF,centralBankAdj,liquidityCoverageRatio,liquidityRatio,loanDepositRatio
长沙,城市商业银行,华南,2020,0.8514,13.76,1802214.5,556051.7,,,,,29.69,0.113205,4.4236,,376.257675,2.58,,,5.04,2.35,,46.946715,35.506921,15.317243,11100194.5,10328735.4,1.21,292.68,1.6508,2.7104,1.3643,3.92,0.0,0.0,,,,,40.0098,16.9465,16.6742,,,0.868,0.7468,6.2876,2.9412,3.3613,3257319.1738,2.0965,8.61,111.0,310.0,63.782,44917474.0,,,,,17724935.7,4112307.2,6055500.9,8528273.1,,,,,,,39.607169,,,296669.4,,,2092187.2,-2059045.5,112284.3,,,,210.43,57.31,
长沙,城市商业银行,华南,2021,0.8757,13.26,2086784.8,656964.9,8.99,15.79,18.15,17.93,28.44,0.133617,5.0978,,54.957274,2.4,-21.0,,4.85,2.37,,49.425269,33.279093,15.098568,11456792.8,13570653.6,1.2,297.87,1.783,1.9809,1.4858,3.18,0.0,0.0,,,,,38.8405,28.6699,18.6369,,,0.6534,0.7851,5.1236,3.486,4.0973,3140833.4819,0.3549,9.69,219.0,316.0,63.6918,50708242.0,12.892016,-5.257984,-0.159824,-0.2146,20573150.4,4873513.0,6145895.5,9858574.6,,,,,,,39.681651,,,233046.5,,,361050.0,-1676302.8,1376125.4,,,,193.79,60.24,
长沙,城市商业银行,华南,2022,0.84,12.57,2286761.4,714368.5,12.29,9.58,8.74,9.65,28.3,0.145784,5.7678,,276.114554,2.41,4.0,,4.8,2.28,,52.619914,28.234009,15.53248,12248332.4,18200075.1,1.16,311.09,1.4988,1.4793,1.2921,2.64,0.0,0.0,,,,,38.3585,32.303,17.1667,,,0.5107,0.6275,4.1089,4.7337,5.1775,2718570.3377,0.3104,9.7,220.0,291.0,61.8836,55988168.0,10.412363,1.672363,-3.226164,-0.1427,23615426.1,6542160.3,4553561.4,10966764.9,,,,,,,38.366158,,,342964.1,,,1972475.4,-244908.2,-6347.6,,,,234.39,65.79,
长沙,城市商业银行,华南,2023,0.8159,12.5,2480282.8,785189.3,11.79,8.46,9.91,8.98,27.95,0.150182,6.1763,,539.251452,2.31,-9.0,,4.63,2.2,,54.061431,27.089072,14.051103,11267144.0,24351588.6,1.15,314.21,1.5318,1.8158,1.332,2.97,0.0,0.0,,,,,37.138,36.5674,15.0158,,,0.4665,0.556,3.7551,5.132,5.132,2742699.6602,0.3464,9.59,209.0,254.0,61.5842,62817957.0,12.198629,2.288629,-0.545395,-0.0442,26799004.1,7627686.4,4745305.0,12102003.6,,,,,,,38.402677,,,410193.8,,,4234144.7,-888220.2,-1353885.8,,,,221.68,65.19,
长沙,城市商业银行,华南,2024,0.73,11.81,2593580.1,790873.3,1.84,4.57,0.72,3.85,28.45,0.121357,5.3658,,294.764686,2.11,-23.0,,4.21,2.01,,55.559818,25.852223,13.369178,11185036.6,28983297.6,1.17,312.8,1.7984,2.6265,1.5371,3.8,1.87,0.69,,,,,34.8927,39.6684,15.8536,,,0.5495,0.528,4.5806,3.937,4.2745,3575161.2873,0.8519,10.12,262.0,370.0,57.8493,66338612.0,5.604536,4.884536,-6.8181,0.083,36756194.6,8135431.9,1543609.1,11051703.8,,,,,,,40.492976,,,311022.0,,,2331215.2,-7202141.1,5542450.8,,,,438.98,83.35,
长沙,城市商业银行,华南,2025,0.6781,11.24,2547084.4,818729.9,-5.81,-1.79,3.52,-0.86,27.75,0.108384,5.3963,,454.438075,1.85,-25.0,,3.64,1.69,,61.124772,20.443874,12.867952,14158749.2,34047065.0,1.15,280.86,1.6567,2.9344,1.4406,4.08,2.43,0.61,,,,,34.369,41.9025,15.7118,,,0.5586,0.5852,4.7586,3.9175,6.3918,3900907.1414,0.2781,10.05,255.0,345.0,55.7841,70742546.0,6.638568,3.118568,-3.947988,0.0091,,,,13506281.1,,,,,26517538.6,12520031.6,0.0,-124202.8,-14900.3,607139.1,,6357.4,3720620.4,,,,,,316.47,95.62,72.45
青岛,城市商业银行,华北,2020,0.5887,8.56,1054066.1,245329.8,,,,,33.61,0.367882,16.0486,,1846.227364,2.13,,,4.48,2.34,,50.470169,40.95462,8.411775,7195587.3,6543981.6,1.51,169.62,1.2255,1.4721,0.8116,2.98,0.54,0.0,0.14,1.04,1.64,,66.8064,15.4689,17.7247,1.64,1.5,1.2161,0.9997,11.3996,3.3727,3.3727,2674246.17,23.5166,8.35,85.0,361.0,58.27,26794174.0,,,,,11892234.9,2436387.0,2670444.0,3725040.5,,,,,,,36.968346,,,146605.1,,,4529345.9,-3037127.9,-811218.4,,,,152.42,65.44,
青岛,城市商业银行,华北,2021,0.6096,10.4,1113601.7,299321.3,-2.41,5.65,22.01,5.18,33.91,0.374366,17.5568,,100.393824,1.79,-27.0,,4.25,2.38,,52.66467,37.725906,9.544141,8460960.4,8050726.2,1.34,197.42,1.1287,1.03,0.8423,2.37,0.0,0.0,,,,,59.8583,24.7777,15.3639,,,0.8626,0.9629,7.4445,4.3197,3.8877,2087986.47,2.7003,8.38,88.0,533.0,56.9421,29737982.0,10.986747,-11.023253,-2.588342,-0.3535,11743844.8,3997309.2,2485486.5,5594725.4,,,,,,,34.900247,,,118341.1,,,300500.1,-444987.8,1503240.3,,,,179.54,73.28,
青岛,城市商业银行,华北,2022,0.6023,8.95,1164400.7,316752.5,1.38,4.56,5.82,2.84,34.97,0.272865,12.4109,,-52.871722,1.76,-2.0,,4.22,2.37,,64.370199,26.852679,8.663071,10196883.4,11775702.1,1.21,219.77,1.5485,0.8246,1.2798,2.03,0.0,0.0,,,,,63.3135,23.0739,13.6127,,,0.6558,0.7107,6.3101,4.1702,4.7619,1955639.1873,0.5476,8.75,125.0,306.0,62.9559,33342344.0,12.120399,6.300399,10.710272,-0.2068,14812103.6,3495008.4,1364046.8,4725976.2,,,,,,,37.142445,,,238688.0,,,-167472.5,-1026672.8,-1944892.0,,,,122.83,88.21,
青岛,城市商业银行,华北,2023,0.6455,10.71,1247227.6,367142.0,11.66,7.11,15.91,7.14,34.96,0.260947,12.7204,,276.103796,1.83,0.0,,4.17,2.32,,68.872462,23.293506,7.733057,10730100.3,15858957.8,1.18,225.96,1.4186,0.5425,1.2022,1.72,1.44,0.0,,,,,59.3617,27.6195,13.0188,,,0.5559,0.6007,5.1063,5.2459,5.2459,1775208.1908,0.3253,8.42,92.0,229.0,63.3317,38504765.0,15.483078,-0.426922,0.685248,-0.0999,16843690.1,4379951.3,1087230.4,5826952.3,,,,,,,36.696396,,,128637.5,,,1013693.0,-1705356.1,1099229.5,,,,158.11,78.23,
青岛,城市商业银行,华北,2024,0.6787,11.51,1349753.4,440472.1,4.74,8.22,19.97,8.26,34.95,0.218788,11.1839,,521.068031,1.73,-9.0,,3.94,2.18,,73.088625,19.227997,7.666488,12908390.3,18667650.3,1.14,241.32,1.4156,0.5606,1.2418,1.7,2.02,0.0,,,,,60.248,25.6858,14.0663,,,0.6235,0.5713,5.6249,4.1237,4.1237,2258297.6329,1.7014,9.11,161.0,330.0,59.8966,41326430.0,7.328093,-12.641907,-6.155399,0.0676,19956813.1,5118436.4,372133.6,6398652.7,,,,,,,36.882241,,,171448.6,,,2295159.3,-1327916.6,583312.1,,,,203.02,88.66,
青岛,城市商业银行,华北,2025,0.7119,12.68,1457277.8,535660.1,10.0,7.97,21.61,13.67,31.62,0.17811,9.9605,,164.276301,1.66,-8.0,,3.49,1.81,,74.872607,18.815683,6.281702,15589377.6,22063992.6,0.97,292.3,1.1964,0.5591,1.2334,1.53,2.58,0.0,,,,,61.4728,21.9381,16.589,,,0.6567,0.7526,5.4311,3.5714,3.5714,2607518.9164,0.794,8.67,117.0,287.0,57.4443,46814823.0,13.280588,-8.329412,-4.835897,0.0332,25908989.5,4912504.2,252894.4,,,,,,,,38.129951,-17416.3,-10076.3,229926.9,141300.0,,879962.6,,,,,,213.25,105.87,
齐鲁,城市商业银行,华北,2020,0.7622,11.43,793640.7,254471.0,,,,,28.81,0.174879,7.9377,,705.045919,2.15,,,4.48,2.34,,49.954335,30.595144,11.050526,4547781.5,7679839.0,1.43,214.6,0.8587,2.352,0.6005,3.78,0.55,1.71,0.12,1.59,0.82,,58.6513,6.074,26.2389,1.59,1.47,,,,,,,,9.49,199.0,447.0,64.5807,23264044.0,,,,,10913780.3,1242649.9,2056917.8,2303065.2,,,,,,,39.456072,,,82245.3,,,1794137.4,-1952531.3,128984.4,,,,209.07,77.48,
齐鲁,城市商业银行,华北,2021,0.7742,11.4,1016698.3,307225.3,19.72,28.11,20.73,32.38,26.27,0.218568,9.3174,,928.667528,2.02,-21.0,,4.3,2.37,,61.613017,28.818855,9.568128,8406014.6,9646814.5,1.35,253.95,0.9035,1.948,0.6693,3.3,0.61,1.59,,,,,,,,,,0.9901,1.8625,9.2026,,3.2258,2556105.0004,1.8185,9.65,215.0,481.0,64.4684,27941472.0,20.105825,-0.624175,-0.209263,,13265529.3,1225683.7,2736213.4,2226597.4,,,,,,,39.748227,,,102373.7,,,2853101.6,-2781525.7,185740.7,,,,207.32,80.89,
齐鲁,城市商业银行,华北,2022,0.773,11.92,1106370.2,363090.7,16.33,8.82,18.18,8.53,26.46,0.244015,11.1604,,766.094202,1.96,-6.0,,4.11,2.24,,62.492281,26.500526,11.007193,9392337.2,12458086.5,1.29,281.06,0.9918,1.7116,0.7688,3.0,0.96,1.51,,,,,,,,,,0.6768,0.8127,5.5277,4.3165,4.4125,1910207.5003,0.3554,9.56,206.0,397.0,60.8942,30813276.0,10.277927,-7.902073,-6.47272,-0.3133,15974876.9,1655162.5,2716421.5,2935812.4,,,,,,,40.20934,,,99211.2,,,2781616.8,-3055959.4,144231.6,,,,277.77,79.64,
齐鲁,城市商业银行,华北,2023,0.7686,12.9,1195186.2,426908.3,1.9,8.03,17.58,8.06,26.42,0.185012,9.3624,,678.683197,1.74,-21.0,,3.84,2.18,,67.764601,23.494335,8.741064,10973157.7,16002400.0,1.26,303.58,1.0045,1.3828,0.7972,2.64,1.18,1.35,,,,,,,,,,0.5898,0.5976,4.6053,4.5786,4.6285,1840879.7633,0.4735,10.16,266.0,488.0,55.1799,33373662.0,8.30936,-9.27064,-11.216348,-0.087,20445220.0,2164308.2,1213723.3,3688832.6,,,,,,,39.389256,,,154944.4,,,2897354.9,-4175851.5,2223735.3,,,,264.32,93.95,
齐鲁,城市商业银行,华北,2024,0.7641,12.52,1249581.0,494476.3,2.99,4.55,15.83,2.96,27.41,0.183323,10.1161,,378.396255,1.51,-22.0,,3.5,2.06,,71.92804,20.142521,7.894148,13003940.7,18611414.9,1.19,322.38,0.9773,1.0743,0.8213,2.26,2.0,0.95,,,,,,,,,,0.7299,0.6699,5.7035,3.1525,3.9356,2702761.5158,0.7193,10.75,325.0,467.0,54.09,37297150.0,11.756241,-4.073759,-2.251883,0.1401,24073677.7,2762248.8,323590.3,4546449.0,,,,,,,39.387914,,,174573.0,,,1871079.8,-3911123.7,1983955.6,,,,277.9,113.63,
齐鲁,城市商业银行,华北,2025,0.7647,12.17,1313516.4,571234.4,13.82,5.12,15.52,3.96,28.35,0.14893,9.1203,,772.079097,1.53,3.0,,3.16,1.69,1.47,74.615032,17.668279,7.683657,14933889.4,21592475.9,1.05,355.91,0.8834,0.86,0.8413,1.91,2.28,0.77,,,,,,,,,,0.7342,0.8044,6.4137,3.0113,3.6498,3532305.6094,1.3782,11.61,411.0,430.0,52.5058,42234689.0,13.238381,-2.281619,-3.416442,0.0043,,,,,,,,,,,0.0,-64907.1,6598.2,189828.2,141810.4,324.0,4410381.4,,,,,,274.65,144.16,78.2
上海农商行,农村商业银行,华东,2020,0.8474,11.02,2203955.6,841857.3,,,,,28.86,0.220643,10.5816,,-164.4043,1.91,,,3.96,2.13,,54.110045,31.880703,8.151398,10759442.4,29768360.4,0.99,419.17,1.3402,0.7622,1.3537,1.75,0.65,1.14,0.34,1.2,1.19,,67.7816,16.4443,8.3551,1.2,0.86,,,,,,,,11.67,417.0,390.0,63.5851,67207944.0,,,,,24250217.6,1933187.4,1579391.3,,,,,,,,26.266233,,,,,,-1384049.6,,,,,,265.58,60.34,
上海农商行,农村商业银行,华东,2021,0.907,11.39,2416431.9,1004691.9,6.6,9.64,19.34,7.92,29.95,0.187005,8.9646,,-11.421223,1.86,-6.0,,3.95,2.18,,56.824025,29.550415,7.830007,13989211.3,33637138.6,0.95,442.5,1.0835,0.4655,1.1405,1.42,0.62,1.31,,,,,59.0994,18.3023,16.9576,,,0.6926,,,,,,,13.06,556.0,478.0,62.9705,72943480.0,8.534015,-10.805985,-1.059345,,25606552.1,2665410.8,2273754.1,,,,,,,,26.369426,,,,,,-114748.1,,,,,,247.65,55.74,
上海农商行,农村商业银行,华东,2022,0.934,11.22,2562727.0,1139317.7,6.37,6.05,13.4,5.28,30.5,0.168227,8.4116,,1097.418595,1.83,-2.0,,3.84,2.09,,57.845262,27.662295,8.644889,15139456.6,39436652.5,0.94,445.32,1.4369,0.7403,1.5286,1.68,0.79,1.22,,,,,52.9655,18.6876,25.4589,,,0.5642,0.6253,,,,,,12.96,546.0,496.0,62.0874,79558796.0,9.069098,-4.330902,-1.551187,-0.1284,37597242.1,962212.3,63615.1,,,,,,,,30.141327,,,,,,12503084.3,,,,,,253.71,63.09,
上海农商行,农村商业银行,华东,2023,0.9341,11.34,2641379.8,1248737.5,0.25,3.07,9.6,-0.33,32.67,0.162936,8.588,,313.649346,1.67,-14.0,,3.66,2.05,,60.549199,25.739844,7.568821,15979175.9,45563741.5,0.97,404.98,1.2508,1.2332,1.2895,2.2,1.12,1.1,,,,,50.5262,19.9367,27.818,,,0.5035,0.4985,,,,,,13.32,582.0,524.0,60.9297,84827149.0,6.621962,-2.978038,-2.025974,-0.0607,45312799.1,945493.5,41460.2,,,,,,,,33.256211,,,,,,3916657.0,,,,,,189.2,63.25,
上海农商行,农村商业银行,华东,2024,0.8755,10.35,2664134.4,1260760.9,-3.57,0.86,0.96,-0.11,33.3,0.137262,7.6655,,406.127736,1.5,-16.0,,3.36,1.91,,63.387109,23.032277,7.533566,17589482.3,50370429.4,0.97,352.35,1.4539,1.2766,1.4989,2.25,1.32,1.02,,,,,50.4774,20.0459,28.3723,,,0.6864,0.5527,,,,,,14.73,723.0,665.0,56.9316,84703353.0,-0.145939,-1.105939,-7.012399,0.1829,47824442.9,1832633.1,20440.1,,,,,,,,33.389702,,,,,,5120299.7,,,,,,185.89,62.55,
上海农商行,农村商业银行,华东,2025,0.8226,9.74,2587048.9,1264941.8,-3.75,-2.89,0.33,-2.53,32.99,0.126033,7.7346,,-89.896373,1.37,-12.0,,2.91,1.58,1.33,66.442841,23.482365,7.72103,22040814.0,53706165.7,0.96,328.87,1.4013,1.7911,1.4597,2.75,1.56,0.87,,,,,53.4203,20.1579,25.6816,,,0.7115,0.7492,,,,,,14.44,694.0,631.0,56.0875,89048183.0,5.129466,4.799466,-1.582198,0.0251,,,,5913845.3,,,,,20576223.8,29034349.6,0.0,28951.2,42685.1,338605.1,455244.8,,-1137136.8,,,,,,234.14,82.01,
东莞农商行,农村商业银行,华南,2020,1.0014,13.98,1205936.4,505531.6,,,,,31.51,0.171476,7.7979,,403.655855,2.16,,,4.24,2.14,,48.339559,23.292952,27.590181,6151475.4,11859350.7,0.82,375.13,0.9747,1.8017,1.1887,2.62,0.87,0.94,0.73,,1.19,,38.4278,,26.128,1.19,0.46,,,,,,,,11.54,404.0,350.0,57.6573,31619394.0,,,,,18904141.0,2049687.7,,,,,,,,,38.208888,,,,,,2040607.9,,,,,,244.16,71.62,
东莞农商行,农村商业银行,华南,2021,0.999,12.87,1311769.3,570292.0,4.15,8.78,12.81,4.89,34.18,0.133529,6.04,,-280.919178,1.96,-20.0,,4.08,2.18,,49.616353,23.306992,26.216204,7250596.3,13288639.4,0.84,375.34,1.0452,1.9266,1.2443,2.77,0.98,0.94,0.89,,1.18,,36.9813,,26.821,1.18,0.29,0.8959,,,,,,,13.9,640.0,579.0,57.8019,34297409.0,8.469533,-4.340467,0.271324,,20869548.1,1769016.9,,,,,,,,,38.1531,,,,,,-1602059.6,,,,,,227.35,80.63,
东莞农商行,农村商业银行,华南,2022,0.9724,11.72,1324995.9,608252.7,2.61,1.01,6.66,-0.19,34.78,0.104301,5.1772,,480.515993,1.92,-2.0,,4.0,2.12,,49.534876,22.170533,26.609767,7956563.8,14787996.5,0.9,373.83,1.8693,1.3539,2.077,2.25,1.3,0.79,1.34,,1.32,,34.0294,,33.7986,1.34,0.02,0.8652,0.9025,,,,,,13.7,620.0,548.0,57.2076,37624887.0,9.701835,3.041835,-1.139603,-0.0307,23496749.6,2227853.9,,,,,,,,,39.113571,,,,,,2922751.5,,,,,,233.71,77.07,
东莞农商行,农村商业银行,华南,2023,0.7824,9.61,1330800.4,534581.6,-2.88,0.44,-12.11,-0.11,35.3,0.100553,5.356,,295.950758,1.67,-26.0,,3.64,2.02,,55.153031,18.783991,24.125827,9523952.6,17340810.8,1.23,308.3,1.7833,2.238,1.4498,3.47,1.53,1.23,1.27,,1.61,,31.495,,35.8784,1.61,0.34,0.799,0.9278,,,,,,13.62,612.0,535.0,57.1011,40476285.0,7.578489,19.688489,-0.200803,-0.0662,26695684.3,2642951.3,,,,,,,,,41.388851,,,,,,1582098.3,,,,,,215.56,82.24,
东莞农商行,农村商业银行,华南,2024,0.6682,8.14,1233232.6,486055.9,-14.65,-7.33,-9.08,-10.59,37.44,0.061273,3.706,,-284.781483,1.35,-32.0,,3.23,1.93,,58.733793,17.744832,21.765101,10433451.8,20122700.7,1.84,207.72,2.3762,2.0648,1.2914,3.9,2.29,1.81,1.55,,2.57,,31.7329,,36.3563,2.57,1.02,0.4784,0.6088,,,,,,14.34,684.0,604.0,56.0421,41802050.0,3.275412,12.355412,-1.951464,-0.3206,27924228.5,2509728.5,,,,,,,,,40.801413,,,,,,-1384197.2,,,,,,220.11,88.82,
东莞农商行,农村商业银行,华南,2025,0.5029,6.18,1173807.2,387682.3,-4.21,-4.82,-20.24,-4.62,38.36,0.050118,3.3988,,-447.950087,1.25,-11.0,,2.82,1.63,1.19,58.753667,17.703732,21.450137,10885754.9,21088686.4,1.79,207.68,2.2809,2.1319,1.2742,3.92,2.85,1.51,1.45,2.93,3.51,11.03,33.6496,,35.2114,3.51,2.06,0.3636,0.3703,,,,,,13.3,580.0,491.0,57.2355,45560341.0,8.990686,29.230686,2.272505,-0.1148,,,,,,,,,,,0.0,57929.9,-8916.1,92944.0,247040.5,,-1736623.2,,,,,,206.28,98.49,75.16
常熟农商行,农村商业银行,华东,2020,0.9842,10.34,658200.7,193649.1,,,,,42.77,0.070728,2.2425,,212.778836,3.18,,,5.37,2.36,,58.045696,21.72218,14.803257,1720112.7,7497418.1,0.96,485.33,0.9661,1.1742,1.0064,2.13,0.76,1.41,,0.62,0.92,,,18.5701,64.7184,0.92,0.3,1.1552,1.1675,11.179,2.439,2.71,2022751.6727,3.3123,11.08,358.0,303.0,78.5007,16381939.0,,,,,3442407.5,1015643.7,297585.5,1077358.3,,,,,,,22.788561,,,30685.9,,,412044.3,-213921.5,-223588.2,,,,182.58,51.86,
常熟农商行,农村商业银行,华东,2021,1.0285,11.62,765543.9,234121.0,13.33,16.31,20.9,19.21,41.4,0.096364,3.1039,,-72.081146,3.06,-6.0,,5.25,2.3,,63.183199,15.634275,13.458716,2412994.8,9132614.6,0.81,531.82,0.9012,0.8872,1.1126,1.7,0.77,0.96,,0.63,0.94,,,16.9971,65.2991,0.94,0.31,0.9428,0.9143,8.7571,3.0257,3.0257,1811705.7664,0.8214,10.21,271.0,145.0,79.3884,19575809.0,19.496288,-1.403712,1.336133,-0.2124,3439384.2,1323696.7,245350.0,1369929.1,,,,,,,20.311354,,,51600.7,,,-168757.1,155619.2,406705.6,,,,157.79,49.34,
常熟农商行,农村商业银行,华东,2022,1.0953,13.06,880873.4,292688.8,12.56,15.07,25.02,20.73,38.58,0.065285,2.1336,,449.405102,3.02,-7.0,,5.18,2.3,,64.014863,13.767806,11.768461,2092718.6,11570956.9,0.81,536.77,1.0583,0.8403,1.3065,1.65,0.89,0.77,,0.9,0.99,,,18.5392,63.9564,0.99,0.09,0.9641,1.0161,7.9376,2.649,2.649,2069346.2234,0.9816,10.21,271.0,337.0,77.5001,22310842.0,13.971494,-11.048506,-2.776856,0.0213,5211565.1,877165.0,218934.9,1213096.0,,,,,,,21.910639,,,97802.4,,,1315358.4,-1215018.3,-59016.6,,,,196.86,49.91,
常熟农商行,农村商业银行,华东,2023,1.1271,13.69,987029.1,350723.2,9.41,12.05,19.83,15.19,36.87,0.009641,0.3267,,466.734336,2.86,-18.0,,5.0,2.3,,70.500238,11.421157,9.050248,2426830.7,15052914.3,0.75,537.88,1.2268,1.1736,1.6357,1.92,0.78,0.83,,0.79,0.78,,,18.4451,68.0388,0.79,0.01,0.7359,0.8238,5.5032,3.1299,3.9124,1751424.1003,0.8389,10.42,292.0,336.0,75.7347,25329958.0,13.532058,-6.297942,-2.6465,-0.2282,6300122.2,881746.1,209898.0,1392854.0,,,,,,,22.100835,,,95747.0,,,1636945.6,-1224385.3,-357081.9,,,,228.62,60.07,
常熟农商行,农村商业银行,华东,2024,1.1621,14.15,1090924.2,407341.7,8.11,10.53,16.14,10.87,36.62,0.022741,0.7642,,445.787259,2.71,-16.0,,4.77,2.23,,72.302012,9.839228,8.271967,2690213.9,18027625.3,0.77,500.51,1.4257,1.4917,1.8516,2.26,0.94,0.65,,0.86,0.95,,,19.0492,69.2345,0.95,0.09,0.848,0.8913,6.104,3.0023,3.0023,2282341.5625,1.5217,11.18,368.0,369.0,72.3465,26520919.0,4.701788,-11.438212,-4.903475,0.1121,7426998.6,1015553.0,119962.6,1065235.1,,,,,,,23.357714,,,149389.8,,,1815877.4,-792866.6,-555508.0,,,,225.65,73.82,
常熟农商行,农村商业银行,华东,2025,1.16,14.05,1161936.4,446412.1,5.47,6.51,9.59,8.2,35.66,0.089371,3.1003,,411.340844,2.53,-16.0,,4.28,1.9,2.38,71.466354,11.408273,8.152977,2510436.5,19520738.8,0.76,451.25,1.9165,1.5895,2.5217,2.35,0.0,0.0,,,,,,19.6491,68.8015,,,0.7852,0.8474,5.5659,2.9348,5.359,2334828.8726,0.7192,11.6,410.0,239.0,69.1914,27889616.0,5.16082,-4.42918,-4.79528,-0.0628,,,,1160780.3,,,,,5015690.2,4442780.5,0.0,-8838.7,688.7,182377.8,224910.9,,1836275.3,,,,,,286.43,75.7,
广州农商行,农村商业银行,华南,2020,0.5491,7.1,2110192.4,527661.7,,,,,31.95,0.129098,6.2883,,578.178708,2.01,,,4.23,2.25,,59.074036,22.145782,15.57324,18485536.8,27499161.2,1.81,154.85,2.2046,4.4148,1.218,6.23,0.0,0.0,,,,,48.0574,6.7759,38.8128,,,0.7104,0.7573,,,,,,9.2,170.0,206.0,63.8801,65660501.0,,,,,17026314.0,3594829.8,2025776.0,,,,,,,,22.032829,,,,,,3050827.6,,,,,,235.4,87.52,
广州农商行,农村商业银行,华南,2021,0.3449,4.43,2348053.2,377629.3,10.03,11.27,-28.43,,26.08,0.113553,5.6177,,329.557161,2.0,3.0,,4.36,2.35,,62.200582,21.100162,14.791289,20064602.9,32791386.5,1.83,167.04,4.8275,4.116,2.638,5.95,0.99,2.57,0.45,1.91,1.17,,46.2943,6.3443,41.208,1.91,1.46,0.5746,0.6147,,,,,,9.68,218.0,259.0,63.7149,74013029.0,12.72078,41.15078,-0.292224,-0.1358,22677278.0,4289116.0,2144935.0,,,,,,,,25.060788,,,,,,1244504.4,,,,,,325.44,93.15,
广州农商行,农村商业银行,华南,2022,0.3372,4.4,2251240.8,403777.6,-4.38,-4.12,6.92,,31.37,0.11205,6.1392,,869.569213,1.69,-30.0,,3.99,2.28,,63.116262,18.520092,14.454187,18961348.3,38505063.2,2.11,156.93,3.8926,7.7123,1.8448,9.82,1.64,2.7,0.8,1.76,1.55,,44.3307,6.628,42.9244,1.76,0.96,0.4761,0.5116,,,,,,9.21,171.0,209.0,61.4372,75780044.0,2.387438,-4.532562,-3.795762,-0.0985,26262748.0,4930991.0,1912712.0,,,,,,,,26.840433,,,,,,3511125.7,,,,,,419.24,101.76,
广州农商行,农村商业银行,华南,2023,0.2559,3.17,1813798.5,325950.7,-12.69,-19.43,-19.27,-24.98,36.08,0.064465,4.6703,,-290.562683,1.39,-38.0,,3.51,2.18,,67.241158,15.218935,13.704944,19812706.0,43877179.0,1.87,164.63,5.8502,6.2526,3.1284,8.12,2.21,2.28,,,,,40.6369,8.8867,43.7508,,,0.3633,0.4299,,,,,,9.83,233.0,317.0,60.1839,79084159.0,4.360139,23.630139,-2.173381,-0.1128,33665792.7,2908455.9,1747298.8,,,,,,,,29.163097,,,,,,-947091.1,,,,,,227.08,102.51,
广州农商行,农村商业银行,华南,2024,0.1805,1.97,1582422.9,241554.4,-18.67,-12.76,-25.89,-17.87,39.33,0.041219,3.5488,,-1492.562131,1.11,-27.0,,3.09,2.03,,65.068419,13.876748,13.058633,17589483.6,46142350.9,1.66,184.34,4.4531,6.4485,2.6826,8.11,2.89,1.55,,,,,41.886,11.8108,39.2221,,,0.2648,0.2739,,,,,,9.9,240.0,402.0,59.8955,81602147.0,3.183935,29.073935,-0.496728,-0.0985,37567594.8,3532263.0,1486282.8,,,,,,,,31.257995,,,,,,-3605349.5,,,,,,200.39,99.6,
广州农商行,农村商业银行,华南,2025,0.1797,2.37,1539000.3,246393.2,1.39,-2.74,2.0,,40.0,0.04958,4.4458,,502.149166,1.08,-3.0,,2.76,1.73,1.03,66.482727,13.402424,13.545838,17682983.1,48136252.6,1.86,161.85,4.3744,6.4893,2.3518,8.35,4.12,1.2,,,,,44.3358,10.9448,37.9258,,,0.241,0.2498,,,,,,9.61,211.0,348.0,57.8703,79861501.0,-2.133088,-4.133088,-3.424959,-0.0238,,,,,,,,,,,0.0,-730.15,-2936.4,1577.94,101712.8,,1237261.4,,,,,,241.16,109.97,
张家港农商行,农村商业银行,华东,2020,0.7462,9.15,419469.2041,99562.2617,,,,,31.27,-0.006802,-0.2332,,765.031952,2.74,,,4.78,2.25,,58.062971,24.686177,9.337312,1822862.2866,4399453.2513,1.17,307.83,0.71,1.695,0.6068,2.87,0.0,0.0,,,,,24.3815,14.3109,58.692,,,1.0503,0.9808,11.1462,2.4585,2.4585,1102854.161,3.258,10.35,285.0,325.0,70.6937,10167005.0,,,,,3575832.7285,192048.0583,297258.274,387329.21,,,,,,,28.265926,,,47708.44,,,761683.114,-535999.04,-151303.95,,,,,63.33,
