bank,year,metric,status,missingReason,selectedSource,mainValue,tushareValue,scrapedValue,scrapedSource,relatedScrapedTables
泸州,2024,loanIssuanceCF,source_missing,三源均缺,,,,,,
泸州,2024,centralBankAdj,source_missing,三源均缺,,,,,,
泸州,2024,liquidityCoverageRatio,source_missing,三源均缺,,,,,,
泸州,2024,liquidityRatio,available,,main,84.1,,,,
泸州,2024,loanDepositRatio,source_missing,三源均缺,,,,,,
泸州,2025,roa,available,,main,0.826,,,,
泸州,2025,roe,available,,main,12.06,,12.06,special_metrics_long.csv:加权平均净资产收益率:p7,
泸州,2025,revenue,available,,main,484934.0,,4860.685,financials_core_long.csv:营业收入:p6,
泸州,2025,netProfit,available,,main,154238.8,,1542.388,financials_core_long.csv:净利润:p6,
泸州,2025,coreRevenueGrowth,available,,main,12.66,,,,
泸州,2025,revenueGrowth,available,,main,-6.82,,,,
泸州,2025,netProfitGrowth,available,,main,20.91,,,,
泸州,2025,ppopGrowth,available,,main,-17.32,,,,
泸州,2025,costIncomeRatio,available,,main,40.67,,40.67,special_metrics_long.csv:成本收入比:p7,
泸州,2025,feeAssetRatio,available,,main,0.042481,,,,
泸州,2025,trueCoreNonInterest,available,,main,1.7736,,,,
泸州,2025,volatileIncomeShare,source_missing,三源均缺,,,,,,
泸州,2025,cashProfitRatio,available,,main,-489.653446,,,,
泸州,2025,nim,available,,main,2.49,,2.49,nim_long.csv:nim_pct:p7,nim_long.csv;special_metrics_long.csv
泸州,2025,nimGapBp,available,,main,0.0,,,,
泸州,2025,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
泸州,2025,earningAssetYield,available,,main,4.87,,4.87,nim_long.csv:average_yield_pct:p15,nim_long.csv
泸州,2025,interestLiabilityCost,available,,main,2.16,,2.16,nim_long.csv:average_cost_pct:p15,nim_long.csv
泸州,2025,realLoanDepositSpread,available,,annual_report_scraped,,,2.71,special_metrics_long.csv:净利差:p7,special_metrics_long.csv
泸州,2025,timeDepositShare,available,,main,55.690984,,,,
泸州,2025,corporateDemandDepositShare,available,,main,30.64605,,,,
泸州,2025,personalDemandDepositShare,available,,main,13.662966,,,,
泸州,2025,corporateTimeDeposit,available,,main,1652650.8,,,,
泸州,2025,personalTimeDeposit,available,,main,6856614.8,,,,
泸州,2025,npl,available,,main,1.18,,1.18,special_metrics_long.csv:不良贷款率:p7,special_metrics_long.csv
泸州,2025,provisionCoverage,available,,main,415.24,,415.24,special_metrics_long.csv:拨备覆盖率:p7,special_metrics_long.csv
泸州,2025,overdueRatio,available,,main,1.3933,,,,
泸州,2025,specialMentionRatio,available,,main,1.2615,,,,
泸州,2025,overdueNplDeviation,available,,main,1.1808,,,,
泸州,2025,hiddenNplExposure,available,,main,2.44,,,,
泸州,2025,personalLoanNpl,available,,main,4.71,,4.71,loan_npl_product_long.csv:零售貸款:p30,loan_npl_product_long.csv
泸州,2025,corporateLoanNpl,available,,main,0.83,,,,
泸州,2025,housingLoanNpl,available,,main,2.4,,2.4,loan_npl_product_long.csv:個人住房貸款:p30,loan_npl_product_long.csv
泸州,2025,consumerLoanNpl,available,,main,3.5,,3.5,loan_npl_product_long.csv:個人消費貸款:p30,loan_npl_product_long.csv
泸州,2025,businessLoanNpl,available,,annual_report_scraped,,,5.47,loan_npl_product_long.csv:個人經營貸款:p30,loan_npl_product_long.csv
泸州,2025,creditCardLoanNpl,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,loan_npl_product_long.csv
泸州,2025,housingLoanShare,available,,main,16.5886,,,,
泸州,2025,consumerLoanShare,available,,main,12.7559,,,,
泸州,2025,businessLoanShare,source_missing,三源均缺,,,,,,
泸州,2025,retailRiskMax,available,,main,3.5,,,,
泸州,2025,retailRiskSpread,available,,main,1.1,,,,
泸州,2025,pb,available,,main,0.472,,,,
泸州,2025,pbMid,available,,main,0.5837,,,,
泸州,2025,peTtm,source_missing,三源均缺,,,,,,
泸州,2025,divYield,source_missing,三源均缺,,,,,,
泸州,2025,divYieldTtm,source_missing,三源均缺,,,,,,
泸州,2025,totalMarketValue,source_missing,三源均缺,,,,,,
泸州,2025,turnoverRate,source_missing,三源均缺,,,,,,
泸州,2025,cet1,available,,main,8.27,,8.27,special_metrics_long.csv:核心一级资本充足率:p7,special_metrics_long.csv
泸州,2025,cet1Buffer,available,,main,77.0,,,,
泸州,2025,carBuffer,available,,main,258.0,,,,
泸州,2025,rwaDensity,available,,main,67.0701,,,,
泸州,2025,estimatedRwa,available,,main,13579147.0,,,,
泸州,2025,estimatedRwaGrowth,available,,main,11.168557,,,,
泸州,2025,rwaProfitGrowthGap,available,,main,-9.741443,,,,
泸州,2025,rwaAssetGrowthGap,available,,main,-7.230521,,,,
泸州,2025,pbChange,available,,main,-0.0191,,,,
泸州,2025,bondInvestment,source_missing,三源均缺,,,,,,
泸州,2025,fundInvestment,source_missing,三源均缺,,,,,,
泸州,2025,trustWmInvestment,source_missing,三源均缺,,,,,,
泸州,2025,tradAsset,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,financials_core_long.csv
泸州,2025,fvociAssets,source_missing,三源均缺,,,,,,
泸州,2025,acAssets,source_missing,三源均缺,,,,,,
泸州,2025,htmInvest,source_missing,三源均缺,,,,,,
泸州,2025,afaAssets,source_missing,三源均缺,,,,,,
泸州,2025,debtInvestment,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,financials_core_long.csv
泸州,2025,otherDebtInvestment,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,financials_core_long.csv
泸州,2025,investmentAssetRatio,available,,main,0.0,,,,
泸州,2025,fairValueChgGain,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,financials_core_long.csv;other_noninterest_income_long.csv
泸州,2025,fxGain,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,other_noninterest_income_long.csv
泸州,2025,investIncome,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,financials_core_long.csv;other_noninterest_income_long.csv
泸州,2025,otherNonInterestIncome,available,,annual_report_scraped,,,701.072,other_noninterest_income_long.csv:其他非利息收入总额:p13,other_noninterest_income_long.csv
泸州,2025,otherAssetImpairLoss,available,,annual_report_scraped,,,7.371,provision_long.csv:其他资产减值损失:p21,provision_long.csv
泸州,2025,operatingCashFlow,available,,main,-755235.6,,,,
泸州,2025,cashflowInvAct,source_missing,三源均缺,,,,,,
泸州,2025,cashflowFncAct,source_missing,三源均缺,,,,,,
泸州,2025,depositGrowthCF,source_missing,三源均缺,,,,,,
泸州,2025,loanIssuanceCF,source_missing,三源均缺,,,,,,
泸州,2025,centralBankAdj,source_missing,三源均缺,,,,,,
泸州,2025,liquidityCoverageRatio,available,,main,280.28,,,,liquidity_risk_long.csv;special_metrics_long.csv
泸州,2025,liquidityRatio,available,,main,72.16,,72.16,special_metrics_long.csv:流动性比率:p7,liquidity_risk_long.csv;special_metrics_long.csv
泸州,2025,loanDepositRatio,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,special_metrics_long.csv
甘肃,2020,roa,available,,main,0.166,,,,
甘肃,2020,roe,source_missing,三源均缺,,,,,,
甘肃,2020,revenue,available,,main,649319.8,,,,
甘肃,2020,netProfit,available,,main,56235.3,,,,
甘肃,2020,coreRevenueGrowth,source_missing,三源均缺,,,,,,
甘肃,2020,revenueGrowth,source_missing,三源均缺,,,,,,
甘肃,2020,netProfitGrowth,source_missing,三源均缺,,,,,,
甘肃,2020,ppopGrowth,source_missing,三源均缺,,,,,,
甘肃,2020,costIncomeRatio,available,,main,34.3,,,,
甘肃,2020,feeAssetRatio,available,,main,0.096049,,,,
甘肃,2020,trueCoreNonInterest,available,,main,5.0643,,,,
甘肃,2020,volatileIncomeShare,source_missing,三源均缺,,,,,,
甘肃,2020,cashProfitRatio,available,,main,2236.226,,,,
甘肃,2020,nim,available,,main,1.97,,,,
甘肃,2020,nimGapBp,calculation_input_missing,计算输入不足,,,,,,
甘肃,2020,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
甘肃,2020,earningAssetYield,available,,main,4.72,,,,
甘肃,2020,interestLiabilityCost,available,,main,3.0,,,,
甘肃,2020,realLoanDepositSpread,source_missing,三源均缺,,,,,,
甘肃,2020,timeDepositShare,available,,main,56.089166,,,,
甘肃,2020,corporateDemandDepositShare,available,,main,24.084596,,,,
甘肃,2020,personalDemandDepositShare,available,,main,12.519938,,,,
甘肃,2020,corporateTimeDeposit,available,,main,2226058.2,,,,
甘肃,2020,personalTimeDeposit,available,,main,11778155.7,,,,
甘肃,2020,npl,available,,main,2.28,,,,
甘肃,2020,provisionCoverage,available,,main,131.23,,,,
甘肃,2020,overdueRatio,available,,main,5.9084,,,,
甘肃,2020,specialMentionRatio,available,,main,3.7898,,,,
甘肃,2020,overdueNplDeviation,available,,main,2.5914,,,,
甘肃,2020,hiddenNplExposure,available,,main,6.08,,,,
甘肃,2020,personalLoanNpl,available,,main,4.22,,,,
甘肃,2020,corporateLoanNpl,available,,main,2.16,,,,
甘肃,2020,housingLoanNpl,available,,main,1.26,,,,
甘肃,2020,consumerLoanNpl,available,,main,1.69,,,,
甘肃,2020,businessLoanNpl,available,,main,18.96,,,,
甘肃,2020,creditCardLoanNpl,source_missing,三源均缺,,,,,,
甘肃,2020,housingLoanShare,available,,main,50.5569,,,,
甘肃,2020,consumerLoanShare,available,,main,33.5519,,,,
甘肃,2020,businessLoanShare,available,,main,15.8913,,,,
甘肃,2020,retailRiskMax,available,,main,18.96,,,,
甘肃,2020,retailRiskSpread,available,,main,17.7,,,,
甘肃,2020,pb,available,,main,0.6165,,,,
甘肃,2020,pbMid,available,,main,0.5768,,,,
甘肃,2020,peTtm,source_missing,三源均缺,,,,,,
甘肃,2020,divYield,source_missing,三源均缺,,,,,,
甘肃,2020,divYieldTtm,source_missing,三源均缺,,,,,,
甘肃,2020,totalMarketValue,source_missing,三源均缺,,,,,,
甘肃,2020,turnoverRate,source_missing,三源均缺,,,,,,
甘肃,2020,cet1,available,,main,12.85,,,,
甘肃,2020,cet1Buffer,available,,main,535.0,,,,
甘肃,2020,carBuffer,available,,main,289.0,,,,
甘肃,2020,rwaDensity,available,,main,70.9006,,,,
甘肃,2020,estimatedRwa,available,,main,24273786.0,,,,
甘肃,2020,estimatedRwaGrowth,source_missing,三源均缺,,,,,,
甘肃,2020,rwaProfitGrowthGap,calculation_input_missing,计算输入不足,,,,,,
甘肃,2020,rwaAssetGrowthGap,calculation_input_missing,计算输入不足,,,,,,
甘肃,2020,pbChange,source_missing,三源均缺,,,,,,
甘肃,2020,bondInvestment,available,,main,5251400.1,,,,
甘肃,2020,fundInvestment,available,,main,748644.8,,,,
甘肃,2020,trustWmInvestment,available,,main,4479802.7,,,,
甘肃,2020,tradAsset,source_missing,三源均缺,,,,,,
甘肃,2020,fvociAssets,source_missing,三源均缺,,,,,,
甘肃,2020,acAssets,source_missing,三源均缺,,,,,,
甘肃,2020,htmInvest,source_missing,三源均缺,,,,,,
甘肃,2020,afaAssets,source_missing,三源均缺,,,,,,
甘肃,2020,debtInvestment,source_missing,三源均缺,,,,,,
甘肃,2020,otherDebtInvestment,source_missing,三源均缺,,,,,,
甘肃,2020,investmentAssetRatio,available,,main,30.610269,,,,
甘肃,2020,fairValueChgGain,source_missing,三源均缺,,,,,,
甘肃,2020,fxGain,source_missing,三源均缺,,,,,,
甘肃,2020,investIncome,source_missing,三源均缺,,,,,,
甘肃,2020,otherNonInterestIncome,source_missing,三源均缺,,,,,,
甘肃,2020,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
甘肃,2020,operatingCashFlow,available,,main,1257548.4,,,,
甘肃,2020,cashflowInvAct,source_missing,三源均缺,,,,,,
甘肃,2020,cashflowFncAct,source_missing,三源均缺,,,,,,
甘肃,2020,depositGrowthCF,source_missing,三源均缺,,,,,,
甘肃,2020,loanIssuanceCF,source_missing,三源均缺,,,,,,
甘肃,2020,centralBankAdj,source_missing,三源均缺,,,,,,
甘肃,2020,liquidityCoverageRatio,available,,main,268.73,,,,
甘肃,2020,liquidityRatio,source_missing,三源均缺,,,,,,
甘肃,2020,loanDepositRatio,source_missing,三源均缺,,,,,,
甘肃,2021,roa,available,,main,0.1636,,,,
甘肃,2021,roe,available,,main,1.81,,,,
甘肃,2021,revenue,available,,main,627762.8,,,,
甘肃,2021,netProfit,available,,main,57329.6,,,,
甘肃,2021,coreRevenueGrowth,available,,main,-13.23,,,,
甘肃,2021,revenueGrowth,available,,main,-3.32,,,,
甘肃,2021,netProfitGrowth,available,,main,1.95,,,,
甘肃,2021,ppopGrowth,source_missing,三源均缺,,,,,,
甘肃,2021,costIncomeRatio,available,,main,34.52,,,,
甘肃,2021,feeAssetRatio,available,,main,0.097852,,,,
甘肃,2021,trueCoreNonInterest,available,,main,5.5881,,,,
甘肃,2021,volatileIncomeShare,source_missing,三源均缺,,,,,,
甘肃,2021,cashProfitRatio,available,,main,-1446.044801,,,,
甘肃,2021,nim,available,,main,1.65,,,,
甘肃,2021,nimGapBp,available,,main,-24.0,,,,
甘肃,2021,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
甘肃,2021,earningAssetYield,available,,main,4.31,,,,
甘肃,2021,interestLiabilityCost,available,,main,2.83,,,,
甘肃,2021,realLoanDepositSpread,source_missing,三源均缺,,,,,,
甘肃,2021,timeDepositShare,available,,main,58.268779,,,,
甘肃,2021,corporateDemandDepositShare,available,,main,22.323424,,,,
甘肃,2021,personalDemandDepositShare,available,,main,13.744357,,,,
甘肃,2021,corporateTimeDeposit,available,,main,2010156.5,,,,
甘肃,2021,personalTimeDeposit,available,,main,12905947.1,,,,
甘肃,2021,npl,available,,main,2.04,,,,
甘肃,2021,provisionCoverage,available,,main,132.04,,,,
甘肃,2021,overdueRatio,available,,main,4.408,,,,
甘肃,2021,specialMentionRatio,available,,main,3.7269,,,,
甘肃,2021,overdueNplDeviation,available,,main,2.1608,,,,
甘肃,2021,hiddenNplExposure,available,,main,5.74,,,,
甘肃,2021,personalLoanNpl,available,,main,3.51,,,,
甘肃,2021,corporateLoanNpl,available,,main,1.87,,,,
甘肃,2021,housingLoanNpl,available,,main,1.3,,,,
甘肃,2021,consumerLoanNpl,available,,main,1.81,,,,
甘肃,2021,businessLoanNpl,available,,main,18.96,,,,
甘肃,2021,creditCardLoanNpl,source_missing,三源均缺,,,,,,
甘肃,2021,housingLoanShare,available,,main,50.8736,,,,
甘肃,2021,consumerLoanShare,available,,main,37.7131,,,,
甘肃,2021,businessLoanShare,available,,main,11.4133,,,,
甘肃,2021,retailRiskMax,available,,main,18.96,,,,
甘肃,2021,retailRiskSpread,available,,main,17.66,,,,
甘肃,2021,pb,available,,main,0.5762,,,,
甘肃,2021,pbMid,available,,main,0.4767,,,,
甘肃,2021,peTtm,source_missing,三源均缺,,,,,,
甘肃,2021,divYield,source_missing,三源均缺,,,,,,
甘肃,2021,divYieldTtm,source_missing,三源均缺,,,,,,
甘肃,2021,totalMarketValue,source_missing,三源均缺,,,,,,
甘肃,2021,turnoverRate,source_missing,三源均缺,,,,,,
甘肃,2021,cet1,available,,main,11.95,,,,
甘肃,2021,cet1Buffer,available,,main,445.0,,,,
甘肃,2021,carBuffer,available,,main,194.0,,,,
甘肃,2021,rwaDensity,available,,main,74.2112,,,,
甘肃,2021,estimatedRwa,available,,main,26605064.0,,,,
甘肃,2021,estimatedRwaGrowth,available,,main,9.604097,,,,
甘肃,2021,rwaProfitGrowthGap,available,,main,7.654097,,,,
甘肃,2021,rwaAssetGrowthGap,available,,main,4.889576,,,,
甘肃,2021,pbChange,available,,main,-0.0403,,,,
甘肃,2021,bondInvestment,available,,main,5583725.3,,,,
甘肃,2021,fundInvestment,available,,main,1513675.7,,,,
甘肃,2021,trustWmInvestment,available,,main,3703096.7,,,,
甘肃,2021,tradAsset,source_missing,三源均缺,,,,,,
甘肃,2021,fvociAssets,source_missing,三源均缺,,,,,,
甘肃,2021,acAssets,source_missing,三源均缺,,,,,,
甘肃,2021,htmInvest,source_missing,三源均缺,,,,,,
甘肃,2021,afaAssets,source_missing,三源均缺,,,,,,
甘肃,2021,debtInvestment,source_missing,三源均缺,,,,,,
甘肃,2021,otherDebtInvestment,source_missing,三源均缺,,,,,,
甘肃,2021,investmentAssetRatio,available,,main,30.126525,,,,
甘肃,2021,fairValueChgGain,source_missing,三源均缺,,,,,,
甘肃,2021,fxGain,source_missing,三源均缺,,,,,,
甘肃,2021,investIncome,source_missing,三源均缺,,,,,,
甘肃,2021,otherNonInterestIncome,source_missing,三源均缺,,,,,,
甘肃,2021,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
甘肃,2021,operatingCashFlow,available,,main,-829011.7,,,,
甘肃,2021,cashflowInvAct,source_missing,三源均缺,,,,,,
甘肃,2021,cashflowFncAct,source_missing,三源均缺,,,,,,
甘肃,2021,depositGrowthCF,source_missing,三源均缺,,,,,,
甘肃,2021,loanIssuanceCF,source_missing,三源均缺,,,,,,
甘肃,2021,centralBankAdj,source_missing,三源均缺,,,,,,
甘肃,2021,liquidityCoverageRatio,available,,main,215.95,,,,
甘肃,2021,liquidityRatio,source_missing,三源均缺,,,,,,
甘肃,2021,loanDepositRatio,source_missing,三源均缺,,,,,,
甘肃,2022,roa,available,,main,0.1641,,,,
甘肃,2022,roe,available,,main,1.87,,,,
甘肃,2022,revenue,available,,main,652679.6,,,,
甘肃,2022,netProfit,available,,main,60357.6,,,,
甘肃,2022,coreRevenueGrowth,available,,main,3.66,,,,
甘肃,2022,revenueGrowth,available,,main,3.97,,,,
甘肃,2022,netProfitGrowth,available,,main,5.28,,,,
甘肃,2022,ppopGrowth,source_missing,三源均缺,,,,,,
甘肃,2022,costIncomeRatio,available,,main,34.26,,,,
甘肃,2022,feeAssetRatio,available,,main,0.106038,,,,
甘肃,2022,trueCoreNonInterest,available,,main,6.1282,,,,
甘肃,2022,volatileIncomeShare,source_missing,三源均缺,,,,,,
甘肃,2022,cashProfitRatio,available,,main,589.639084,,,,
甘肃,2022,nim,available,,main,1.45,,,,
甘肃,2022,nimGapBp,available,,main,-27.0,,,,
甘肃,2022,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
甘肃,2022,earningAssetYield,available,,main,3.85,,,,
甘肃,2022,interestLiabilityCost,available,,main,2.64,,,,
甘肃,2022,realLoanDepositSpread,source_missing,三源均缺,,,,,,
甘肃,2022,timeDepositShare,available,,main,60.438899,,,,
甘肃,2022,corporateDemandDepositShare,available,,main,20.579664,,,,
甘肃,2022,personalDemandDepositShare,available,,main,15.00784,,,,
甘肃,2022,corporateTimeDeposit,available,,main,2047998.4,,,,
甘肃,2022,personalTimeDeposit,available,,main,14361567.5,,,,
甘肃,2022,npl,available,,main,2.0,,,,
甘肃,2022,provisionCoverage,available,,main,134.73,,,,
甘肃,2022,overdueRatio,available,,main,2.7653,,,,
